Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tools.descartes.teastore.webui/,2732,0,7,32.328423542459625,0.4825830000001474,1578.7831670000046,7.0,44.987875571165915,0.0,7,16,23,27,37,48,360,850,1500,1600,1600
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=10,19,0,2,13.340918894736653,0.5494999999982042,48.968375000001174,2.0,0.3128732195652095,0.0,2,20,34,35,39,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=100,10,0,2,10.04756250000014,0.6872499999985848,45.97916699999871,2.0,0.1646701155606366,0.0,2,2,9,35,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=101,11,0,11,16.08831454545526,0.53583400000079,43.294499999994684,2.0,0.18113712711670024,0.0,11,28,36,36,37,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=102,11,0,12,17.026329454545287,0.7729999999988024,41.227667000001134,2.0,0.18113712711670024,0.0,12,27,36,36,39,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=103,10,0,6,13.467004100000855,0.5287080000009325,36.479499999998666,2.0,0.1646701155606366,0.0,10,12,29,34,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=104,17,0,10,22.792744999999655,0.5359580000003916,83.22783399999878,2.0,0.2799391964530822,0.0,10,38,39,40,75,83,83,83,83,83,83
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=105,15,0,18,93.5881332666663,0.5297499999983302,980.7517090000033,2.0,0.24700517334095487,0.0,18,35,63,110,120,980,980,980,980,980,980
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=106,9,0,2,14.096356444445648,0.664000000000442,53.664791999999295,2.0,0.14820310400457293,0.0,2,9,24,35,54,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=107,10,0,1,32.79055409999999,0.532166999995809,263.18795799999964,2.0,0.1646701155606366,0.0,1,6,11,41,260,260,260,260,260,260,260
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=108,15,0,7,39.95485560000015,0.6067499999993231,321.91287499999885,2.0,0.24700517334095487,0.0,7,26,33,34,110,320,320,320,320,320,320
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=109,12,0,1,13.713895833332492,0.5537919999980545,103.73204099999356,2.0,0.1976041386727639,0.0,1,2,18,18,22,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,13,0,31,24.773435846153543,0.49504100000064,49.37983399999979,2.0,0.21407115022882756,0.0,31,37,38,39,45,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,12,0,3,13.034354083334717,0.6546250000027953,54.35554100000317,2.0,0.1976041386727639,0.0,4,6,31,31,36,54,54,54,54,54,54
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,9,0,27,24.052069555555672,0.5594590000015387,46.4423339999982,2.0,0.14820310400457293,0.0,27,29,32,39,46,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,15,0,1,16.786349799999435,0.5030830000052333,133.72883299999927,2.0,0.24700517334095487,0.0,1,3,22,27,42,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,14,0,3,9.340988214284973,0.5769170000036183,29.885457999999865,2.0,0.23053816178489123,0.0,3,10,21,23,29,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,12,0,6,14.189874916667122,0.5349580000029164,43.32787499999924,2.0,0.1976041386727639,0.0,11,14,30,30,37,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,13,0,16,17.306663461539085,0.5879579999970019,40.370165999998875,2.0,0.21407115022882756,0.0,16,23,26,34,35,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,11,0,1,11.547708181818031,0.5210829999953148,49.07637500000028,2.0,0.18113712711670024,0.0,1,2,33,33,37,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,14,0,1,4.167470357142568,0.5685419999963415,30.54191700000075,2.0,0.23053816178489123,0.0,1,4,4,4,9,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=118,14,0,2,11.515178571428793,0.4993750000039654,53.469750000001426,2.0,0.23053816178489123,0.0,5,11,23,24,31,53,53,53,53,53,53
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=119,8,0,1,7.672379875001134,0.7478329999983657,44.16370799999925,2.0,0.13173609244850926,0.0,3,4,6,6,44,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=12,12,0,2,79.38596166666595,0.741624999999857,788.9632500000018,2.0,0.1976041386727639,0.0,4,10,18,18,120,790,790,790,790,790,790
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=120,17,0,4,15.679152117647547,0.5040420000028689,79.7034169999975,2.0,0.2799391964530822,0.0,4,20,24,30,37,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=121,11,0,9,15.702450727272337,0.6707499999976108,41.67712499999965,2.0,0.18113712711670024,0.0,9,28,28,28,31,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=122,14,0,4,13.33878878571377,0.5070840000058752,40.686499999999626,2.0,0.23053816178489123,0.0,13,20,26,27,28,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=123,16,0,2,9.229658749999924,0.5286670000010929,36.966540999999964,2.0,0.2634721848970185,0.0,2,4,18,18,33,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,10,0,2,6.657429199999231,0.49620800000127474,33.318750000000286,2.0,0.1646701155606366,0.0,3,7,7,10,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=125,5,0,10,20.752224600001057,0.5185409999981516,52.11541599999947,2.0,0.0823350577803183,0.0,10,36,36,52,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=126,13,0,2,9.876756461538276,0.6635829999979137,66.30883300000079,2.0,0.21407115022882756,0.0,2,9,10,11,19,66,66,66,66,66,66
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=127,12,0,6,14.46927791666693,0.5216249999975275,36.00741700000043,2.0,0.1976041386727639,0.0,7,24,28,28,34,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=128,11,0,1,7.2699090909083,0.5190840000004471,42.010292000000504,2.0,0.18113712711670024,0.0,1,2,4,4,27,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=129,12,0,1,12.400604250000596,0.5127499999986185,50.337541999997626,2.0,0.1976041386727639,0.0,1,1,33,33,41,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=13,16,0,2,14.732658937499478,0.5389999999962924,43.56325000000005,2.0,0.2634721848970185,0.0,7,25,32,32,41,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=130,15,0,8,14.309269399998925,0.5315829999972266,39.534832999997604,2.0,0.24700517334095487,0.0,8,13,30,36,37,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=131,12,0,4,16.055704999999715,0.4881670000003169,46.075000000001864,2.0,0.1976041386727639,0.0,6,27,35,35,36,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=132,13,0,3,10.37136523076945,0.5149169999967285,50.05941599999986,2.0,0.21407115022882756,0.0,3,10,15,16,30,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=133,11,0,13,18.533212090907394,0.9942909999978156,36.79195800000201,2.0,0.18113712711670024,0.0,13,32,32,32,35,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=134,9,0,1,17.26108333333403,0.4980840000001763,100.09304100000094,2.0,0.14820310400457293,0.0,1,6,7,39,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=135,13,0,4,19.31799361538494,0.5199169999983155,110.42474999999996,2.0,0.21407115022882756,0.0,4,17,30,38,40,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=136,8,0,4,24.772823000001498,0.5837920000004715,92.43879200000293,2.0,0.13173609244850926,0.0,22,37,40,40,92,92,92,92,92,92,92
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,14,0,1,12.718494000000089,0.5215000000013958,92.4769170000026,2.0,0.23053816178489123,0.0,2,4,5,13,51,92,92,92,92,92,92
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=138,17,0,3,8.726970705881975,0.533292000000074,37.854458999998286,2.0,0.2799391964530822,0.0,3,7,9,22,29,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=139,15,0,2,14.717869533333191,0.5395839999948748,67.07558399999769,2.0,0.24700517334095487,0.0,2,16,30,31,38,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,13,0,16,17.14512184615363,0.6589580000024853,39.84641699999969,2.0,0.21407115022882756,0.0,16,31,34,35,40,40,40,40,40,40,40
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=140,12,0,10,14.508621333333416,0.518040999999414,42.87825000000112,2.0,0.1976041386727639,0.0,11,12,33,33,43,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=141,9,0,10,13.942161999999314,0.5772499999991965,36.43845799999923,2.0,0.14820310400457293,0.0,10,10,29,31,36,36,36,36,36,36,36
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=142,14,0,2,13.411050642857017,0.5725830000002929,46.3559999999994,2.0,0.23053816178489123,0.0,3,24,25,33,40,46,46,46,46,46,46
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=143,15,0,9,22.43654720000142,0.6207920000065315,136.9322079999975,2.0,0.24700517334095487,0.0,9,27,28,40,46,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=144,10,0,1,9.139425099999698,0.506375000000503,63.27833299999952,2.0,0.1646701155606366,0.0,1,2,2,20,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=145,15,0,1,10.672744333332437,0.6205829999998969,41.72070799999972,2.0,0.24700517334095487,0.0,1,8,24,30,30,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=146,20,0,5,101.58879180000108,0.5083340000027192,1757.246375000001,2.0,0.3293402311212732,0.0,11,13,34,40,65,1800,1800,1800,1800,1800,1800
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=147,16,0,1,4.202908875000411,0.5004999999940196,20.5342499999972,2.0,0.2634721848970185,0.0,1,2,6,6,16,21,21,21,21,21,21
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=148,18,0,4,91.05195611111054,0.5569999999934794,1358.4234999999935,2.0,0.29640620800914586,0.0,10,11,27,41,98,1400,1400,1400,1400,1400,1400
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=149,11,0,11,14.963507454546424,0.6358329999969214,43.51912499999955,2.0,0.18113712711670024,0.0,11,19,27,27,33,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=15,13,0,1,7.336958307691979,0.5417919999999299,43.389124999997364,2.0,0.21407115022882756,0.0,1,1,2,2,41,43,43,43,43,43,43
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=150,15,0,2,12.035077933334057,0.5641250000003595,43.7934999999996,2.0,0.24700517334095487,0.0,2,4,32,33,34,44,44,44,44,44,44
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=151,19,0,3,17.46045189473683,0.48912500000142245,81.25624999999914,2.0,0.3128732195652095,0.0,3,11,33,40,69,81,81,81,81,81,81
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=152,12,0,4,17.311951166666468,0.5240420000021118,40.976708000002304,2.0,0.1976041386727639,0.0,5,36,39,39,39,41,41,41,41,41,41
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=153,21,0,2,10.167587380951323,0.49258299999621613,70.2211669999997,2.0,0.3458072426773368,0.0,2,7,9,18,29,33,70,70,70,70,70
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=154,13,0,4,10.023121846155451,0.5173330000047827,35.157749999999766,2.0,0.21407115022882756,0.0,4,12,17,22,24,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=155,18,0,1,5.902712944444172,0.5208749999994211,33.82012499999831,2.0,0.29640620800914586,0.0,1,2,3,9,27,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=156,16,0,2,11.584617312500045,0.48804100000410244,36.515250000000776,2.0,0.2634721848970185,0.0,3,16,27,27,36,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=157,15,0,2,8.596291799999484,0.5106670000003533,28.94354199999949,2.0,0.24700517334095487,0.0,2,4,23,28,28,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=158,9,0,1,8.849713111109972,0.5255419999983246,39.38158300000083,2.0,0.14820310400457293,0.0,1,1,1,34,39,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=159,11,0,6,12.032617363636176,0.4987089999985983,49.17650000000151,2.0,0.18113712711670024,0.0,6,10,26,26,28,49,49,49,49,49,49
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=16,9,0,3,7.4857082222222635,0.5241670000017962,34.29866599999798,2.0,0.14820310400457293,0.0,3,8,9,12,34,34,34,34,34,34,34
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=160,15,0,2,10.681808200000376,0.6268750000018031,39.180790999999715,2.0,0.24700517334095487,0.0,2,14,17,27,30,39,39,39,39,39,39
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=161,9,0,20,16.168147777777776,0.5314160000011725,36.94929099999911,2.0,0.14820310400457293,0.0,20,25,29,30,37,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=162,14,0,1,9.96659835714299,0.6567089999975906,33.400332999995896,2.0,0.23053816178489123,0.0,1,13,24,25,28,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=163,11,0,5,14.058144090909895,0.5256250000016394,42.268374999999025,2.0,0.18113712711670024,0.0,5,21,32,32,37,42,42,42,42,42,42
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=164,17,0,1,11.623769647059108,0.6126249999951483,50.01016699999994,2.0,0.2799391964530822,0.0,1,12,22,27,32,50,50,50,50,50,50
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=165,11,0,2,19.117465818182016,0.49354200000095716,109.50754099999926,2.0,0.18113712711670024,0.0,2,23,24,24,32,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=166,7,0,1,2.6662560000017623,0.6222500000063746,7.243834000000504,2.0,0.11526908089244561,0.0,1,4,4,4,7,7,7,7,7,7,7
