Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tools.descartes.teastore.webui/,2752,0,6,24.058113418241355,0.461624999999799,1913.1758330000039,7.0,45.376744418334646,0.0,6,13,17,20,27,41,82,480,1900,1900,1900
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=10,12,0,4,12.109944499999841,0.556291999998848,55.2608329999984,2.0,0.1978637111264592,0.0,8,10,20,20,24,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=100,6,0,8,12.162187499999533,0.8504589999986933,28.89054099999555,2.0,0.0989318555632296,0.0,14,14,20,20,29,29,29,29,29,29,29
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=101,11,0,4,9.587632363636477,0.5238330000025826,28.20833399999856,2.0,0.1813750685325876,0.0,4,19,20,20,26,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=102,14,0,1,4.567107071428568,0.5412909999975568,24.023542000001896,2.0,0.2308409963142024,0.0,2,2,6,8,14,24,24,24,24,24,24
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=103,9,0,11,13.093662111110207,0.6365420000005173,33.35562499999867,2.0,0.1483977833448444,0.0,11,15,21,30,33,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=104,16,0,12,18.18089337500073,0.6435419999988312,88.03141699999983,2.0,0.26381828150194564,0.0,13,19,27,27,31,88,88,88,88,88,88
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=105,16,0,2,6.1689608125010675,0.5086660000017673,32.68770800000098,2.0,0.26381828150194564,0.0,3,6,6,6,16,33,33,33,33,33,33
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=106,13,0,2,7.779798153845509,0.5291669999962778,44.978959000001595,2.0,0.21435235372033082,0.0,2,8,11,12,13,45,45,45,45,45,45
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=107,8,0,2,9.871780999999856,0.5357910000043375,26.275875000000504,2.0,0.13190914075097282,0.0,5,19,26,26,26,26,26,26,26,26,26
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=108,10,0,2,6.745020599999663,0.5777920000014092,29.532165999999194,2.0,0.164886425938716,0.0,3,5,9,16,30,30,30,30,30,30,30
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=109,11,0,4,16.94733727272761,0.5201250000013147,91.5315000000021,2.0,0.1813750685325876,0.0,4,14,17,17,45,92,92,92,92,92,92
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,11,0,2,5.839659090908646,0.5045830000014462,28.456208999999788,2.0,0.1813750685325876,0.0,2,4,11,11,12,28,28,28,28,28,28
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,19,0,3,8.603232368419837,0.48491599999778146,38.30116600000011,2.0,0.31328420928356043,0.0,3,8,13,14,31,38,38,38,38,38,38
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,15,0,9,10.408899933332568,0.5652089999976795,34.829124999999905,2.0,0.24732963890807402,0.0,9,10,16,23,28,35,35,35,35,35,35
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,21,0,5,8.842970190475931,0.7456250000004161,31.45000000000131,2.0,0.3462614944713036,0.0,5,7,11,11,27,31,31,31,31,31,31
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,12,0,2,5.998579999999976,0.5020419999972603,24.862291999999897,2.0,0.1978637111264592,0.0,3,6,12,12,13,25,25,25,25,25,25
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,19,0,10,15.800458473684012,0.5054999999956067,92.38154199999826,2.0,0.31328420928356043,0.0,10,19,24,27,29,92,92,92,92,92,92
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,15,0,3,5.923230666666986,0.8360839999994596,22.868625000000975,2.0,0.24732963890807402,0.0,3,5,8,10,15,23,23,23,23,23,23
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,11,0,11,10.74023872727055,0.6644170000029703,37.060125,2.0,0.1813750685325876,0.0,11,12,16,16,21,37,37,37,37,37,37
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,14,0,4,10.764461285713114,0.5844999999986555,31.82308299999903,2.0,0.2308409963142024,0.0,4,21,21,24,27,32,32,32,32,32,32
