Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tools.descartes.teastore.webui/,1661,0,16,19.822055036122908,6.988874999997563,190.5632910000037,8905.0,27.374578754299815,0.0,16,19,22,24,32,42,53,61,180,190,190
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=10,7,0,41,52.01391057142756,33.75170800000049,92.86766700000015,25342.85714285714,0.11536547337754287,0.0,41,42,80,80,93,93,93,93,93,93,93
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=100,7,0,54,70.54127957142876,39.646457999999996,155.0193750000002,25332.14285714286,0.11536547337754287,0.0,54,73,88,88,160,160,160,160,160,160,160
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=101,9,0,45,57.44816677777918,35.28650000000155,98.51420800000454,24964.88888888889,0.14832703719969798,0.0,45,55,82,84,99,99,99,99,99,99,99
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=102,15,0,48,52.80312793333409,32.99308299999382,84.24845900000122,25721.266666666666,0.24721172866616328,0.0,48,51,68,76,76,84,84,84,84,84,84
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=103,7,0,43,46.69463099999912,37.812791999996875,60.03870800000044,24951.0,0.11536547337754287,0.0,43,47,60,60,60,60,60,60,60,60,60
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=104,3,0,42,44.68969433333451,36.72216700000064,55.41516600000307,25298.333333333332,0.04944234573323266,0.0,42,42,55,55,55,55,55,55,55,55,55
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=105,12,0,42,50.65978825000025,36.24049999999812,109.2358339999997,25513.916666666668,0.19776938293293064,0.0,43,45,61,61,67,110,110,110,110,110,110
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=106,4,0,44,50.740343500002005,36.713208000001885,62.64608300000418,24856.75,0.06592312764431021,0.0,59,59,63,63,63,63,63,63,63,63,63
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=107,6,0,49,49.76613900000083,35.17100000000184,67.66729200000299,25713.5,0.09888469146646532,0.0,50,50,58,58,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=108,10,0,43,44.520000100001056,32.88079200000027,60.59175000000039,25361.7,0.16480781911077552,0.0,43,44,52,58,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=109,6,0,40,42.08401366666514,30.785459000000515,51.10095799999925,25703.166666666668,0.09888469146646532,0.0,45,45,49,49,51,51,51,51,51,51,51
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=11,6,0,57,61.587090500000365,52.182084000001794,80.33291699999978,25298.666666666668,0.09888469146646532,0.0,61,61,65,65,80,80,80,80,80,80,80
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=110,4,0,42,49.76514574999946,39.186042000000754,67.48712499999954,25208.5,0.06592312764431021,0.0,50,50,67,67,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=111,11,0,47,49.42558727272649,35.476582999997675,77.51179199999925,25421.454545454544,0.1812886010218531,0.0,47,53,56,56,62,78,78,78,78,78,78
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=112,11,0,49,59.15280290909018,35.11129099999977,136.20829100000265,25933.727272727272,0.1812886010218531,0.0,49,64,64,64,65,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=113,5,0,45,47.55057479999962,42.084000000002675,61.18770799999851,25102.0,0.08240390955538776,0.0,45,45,45,61,61,61,61,61,61,61,61
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=114,10,0,56,65.10067099999901,36.56974999999818,117.36845899999793,25725.6,0.16480781911077552,0.0,58,66,73,110,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=115,9,0,40,48.53846766666682,31.710583000005954,116.01595799999842,25708.11111111111,0.14832703719969798,0.0,40,42,47,59,120,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=116,6,0,64,69.87879883333292,47.34970900000235,125.87699999999913,28926.0,0.09888469146646532,0.0,66,66,67,67,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=117,10,0,45,47.8991293,28.801208000000855,68.0221670000023,25593.7,0.16480781911077552,0.0,47,48,55,64,68,68,68,68,68,68,68
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=118,7,0,56,91.94720242857076,34.609624999999866,219.92945800000285,25606.428571428572,0.11536547337754287,0.0,56,84,160,160,220,220,220,220,220,220,220
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=119,9,0,43,50.977213111111574,31.15145900000016,89.12570800000452,25143.444444444445,0.14832703719969798,0.0,43,57,60,70,89,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=12,7,0,41,48.33624400000084,30.76837500000007,86.4227500000041,25019.14285714286,0.11536547337754287,0.0,41,45,57,57,86,86,86,86,86,86,86
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=120,7,0,39,44.4459287142858,32.04716699999999,73.84549999999734,25893.714285714286,0.11536547337754287,0.0,39,41,52,52,74,74,74,74,74,74,74
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=121,8,0,44,52.905645999997915,33.92449999999769,84.5906669999934,25212.25,0.13184625528862043,0.0,52,54,79,79,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=122,6,0,46,50.09583333333353,37.14154200000053,77.47333299999949,26135.5,0.09888469146646532,0.0,47,47,49,49,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=123,9,0,46,55.362236000000564,35.11929200000452,90.15279199999782,26168.222222222223,0.14832703719969798,0.0,46,57,61,84,90,90,90,90,90,90,90
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=124,8,0,58,63.41325525000086,39.58183299999973,101.0111670000029,26277.25,0.13184625528862043,0.0,64,73,79,79,100,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=125,12,0,43,58.00251750000118,32.15049999999975,116.48429200000265,26324.5,0.19776938293293064,0.0,51,67,78,78,81,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=126,6,0,49,64.9931249999991,46.52495799999912,131.2530840000008,25367.666666666668,0.09888469146646532,0.0,58,58,58,58,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=127,11,0,48,46.36681445454622,26.99100000000243,65.01754199999965,25754.454545454544,0.1812886010218531,0.0,48,51,59,59,65,65,65,65,65,65,65
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=128,6,0,53,57.019506833331825,35.66362500000153,73.54799999999528,24956.666666666668,0.09888469146646532,0.0,65,65,71,71,74,74,74,74,74,74,74
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=129,6,0,49,46.736604000000646,32.48154100000278,61.61791699999952,25623.5,0.09888469146646532,0.0,50,50,54,54,62,62,62,62,62,62,62
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=13,12,0,45,52.71905200000018,32.72041599999653,93.06199999999976,25880.5,0.19776938293293064,0.0,45,46,76,76,89,93,93,93,93,93,93
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=130,10,0,53,56.32205000000158,36.36975000000042,93.6990410000007,25878.1,0.16480781911077552,0.0,57,58,60,81,94,94,94,94,94,94,94
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=131,9,0,44,46.4401621111102,33.71841700000111,67.19916699999828,26200.666666666668,0.14832703719969798,0.0,44,45,45,63,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=132,12,0,42,44.59661816666719,32.83224999999845,55.73137500000058,26157.25,0.19776938293293064,0.0,44,44,54,54,54,56,56,56,56,56,56
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=133,8,0,45,48.28438012500013,37.24879199999975,63.62983300000025,25351.125,0.13184625528862043,0.0,50,54,56,56,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=134,7,0,38,46.98001771428498,31.480125000001635,72.84670800000015,24914.714285714286,0.11536547337754287,0.0,38,46,72,72,73,73,73,73,73,73,73
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=135,9,0,47,48.973495444445525,34.81454199999945,70.86108300000049,25747.222222222223,0.14832703719969798,0.0,47,49,53,68,71,71,71,71,71,71,71
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=136,5,0,49,52.18465019999883,40.95720899999833,68.5457499999984,25585.8,0.08240390955538776,0.0,49,59,59,69,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=137,11,0,46,54.91490918181731,31.424999999998704,116.96583399999838,25288.81818181818,0.1812886010218531,0.0,46,60,61,61,82,120,120,120,120,120,120
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=138,4,0,56,62.33262475000245,37.44262500000417,99.23404100000255,26205.75,0.06592312764431021,0.0,57,57,99,99,99,99,99,99,99,99,99
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=139,12,0,47,51.84682975000055,29.30025000000036,102.8011660000061,26620.666666666668,0.19776938293293064,0.0,50,54,63,63,64,100,100,100,100,100,100
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=14,8,0,46,55.69881250000064,34.095833999998604,126.6080000000045,25545.875,0.13184625528862043,0.0,47,51,52,52,130,130,130,130,130,130,130
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=140,8,0,47,51.981619749999595,35.14862499999971,77.1584169999997,26329.875,0.13184625528862043,0.0,50,64,65,65,77,77,77,77,77,77,77
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=141,11,0,51,60.392379000000325,35.35612499999985,136.79604200000028,26376.909090909092,0.1812886010218531,0.0,51,68,74,74,75,140,140,140,140,140,140
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=142,7,0,44,46.86983342857281,36.846666999998945,57.464458000005436,26802.85714285714,0.11536547337754287,0.0,44,51,57,57,57,57,57,57,57,57,57
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=143,5,0,47,47.14853339999827,27.65666699999514,67.03350000000086,24800.4,0.08240390955538776,0.0,47,59,59,67,67,67,67,67,67,67,67
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=144,5,0,40,52.85467520000041,35.42504199999996,87.33000000000146,25388.8,0.08240390955538776,0.0,40,64,64,87,87,87,87,87,87,87,87
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=145,4,0,45,48.561812499998695,37.200249999997936,59.119457999999625,27286.75,0.06592312764431021,0.0,53,53,59,59,59,59,59,59,59,59,59
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=146,3,0,56,55.842041666664954,47.142916999995066,64.11329099999818,27183.666666666668,0.04944234573323266,0.0,56,56,64,64,64,64,64,64,64,64,64
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=147,8,0,45,52.3982657500004,41.894917000000476,92.63954099999694,25981.125,0.13184625528862043,0.0,46,49,59,59,93,93,93,93,93,93,93
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=148,8,0,49,52.22416162500054,39.170792000000176,75.47820799999982,26085.125,0.13184625528862043,0.0,50,55,59,59,75,75,75,75,75,75,75
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=149,5,0,67,62.11884999999953,30.0245419999996,85.1170830000001,25892.0,0.08240390955538776,0.0,67,69,69,85,85,85,85,85,85,85,85
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=15,8,0,43,53.68047912499963,34.085957999998584,88.82608300000072,26158.625,0.13184625528862043,0.0,46,70,71,71,89,89,89,89,89,89,89
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=150,3,0,46,53.16898633333267,44.78904199999789,68.6972499999996,24607.333333333332,0.04944234573323266,0.0,46,46,69,69,69,69,69,69,69,69,69
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=151,10,0,42,54.64209990000163,32.296375000001376,88.14508300000057,25733.6,0.16480781911077552,0.0,47,63,79,85,88,88,88,88,88,88,88
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=152,13,0,43,47.016227538461365,35.12962500000327,72.62049999999975,25099.0,0.2142501648440082,0.0,43,45,51,56,69,73,73,73,73,73,73
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=153,6,0,42,41.87686116666652,34.68866699999751,47.98616600000116,25064.0,0.09888469146646532,0.0,44,44,47,47,48,48,48,48,48,48,48
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=154,3,0,52,51.49272233333235,49.69266700000041,52.45762500000062,26447.333333333332,0.04944234573323266,0.0,52,52,52,52,52,52,52,52,52,52,52
POST,/tools.descartes.teastore.webui/cartAction?addToCart=&productid=155,4,0,48,48.0564164999997,31.145249999998015,58.20170800000213,26129.0,0.06592312764431021,0.0,55,55,58,58,58,58,58,58,58,58,58
